year,projection,tas_sm
1950,0,0.62670135
1950,1,0.6803303
1950,2,-0.12055969
1950,3,0.733305
1950,4,0.3301611
1950,5,-0.42369556
1950,6,-0.32542086
1950,7,0.72074175
1950,8,-0.25918913
1950,9,-0.0724535
1950,10,0.4291706
1950,11,-0.5474906
1950,12,-0.61268616
1950,13,-0.54264545
1950,14,-0.44379663
1950,15,-0.28244257
1950,16,-1.315002
1950,17,-0.30027056
1950,18,0.7478256
1950,19,0.21832514
1950,20,0.2408123
1950,21,1.1493573
1950,22,-0.8141794
1950,23,0.66202545
1950,24,-0.46219778
1950,25,-0.1132226
1950,26,-0.15681744
1950,27,0.56722593
1950,28,-0.10726309
1950,29,-0.2144146
1950,30,0.31411457
1950,31,-0.17340994
1950,32,-0.45384836
1950,33,-0.6725054
1950,34,0.0140657425
1950,35,0.72704315
1951,0,0.3793049
1951,1,1.1271095
1951,2,-0.79508257
1951,3,0.55903816
1951,4,0.005197525
1951,5,-0.42895126
1951,6,0.021715164
1951,7,1.2891622
1951,8,-0.6265249
1951,9,-0.15924978
1951,10,0.8251209
1951,11,-1.7452152
1951,12,-1.0308299
1951,13,-1.118803
1951,14,-0.5776744
1951,15,1.021133
1951,16,-0.7239909
1951,17,-0.56188345
1951,18,0.6613445
1951,19,-0.045869827
1951,20,0.670135
1951,21,0.4583726
1951,22,0.44481564
1951,23,-0.027812004
1951,24,-0.9440503
1951,25,-0.9012475
1951,26,0.9549389
1951,27,-0.5390086
1951,28,-0.33923388
1951,29,0.030378342
1951,30,0.7061558
1951,31,0.5250783
1951,32,-0.93054247
1951,33,1.2338076
1951,34,-0.14627695
1951,35,0.011446953
1952,0,0.6199894
1952,1,0.11685276
1952,2,-0.8208642
1952,3,-0.9621558
1952,4,0.15408134
1952,5,-0.5552683
1952,6,1.2888937
1952,7,0.020298958
1952,8,-0.1388812
1952,9,1.286087
1952,10,-0.19599342
1952,11,-0.09334707
1952,12,0.38752007
1952,13,-0.9339771
1952,14,-1.0385499
1952,15,1.1619973
1952,16,0.13192987
1952,17,-1.5584402
1952,18,0.5458374
1952,19,-0.24748516
1952,20,-0.10210037
1952,21,0.38597345
1952,22,-0.1786623
1952,23,-0.0930872
1952,24,-0.5626049
1952,25,-0.082396984
1952,26,-1.3655682
1952,27,0.9281478
1952,28,-0.26451254
1952,29,-0.4114828
1952,30,-0.020277977
1952,31,-0.21786594
1952,32,0.051968575
1952,33,0.72711706
1952,34,-0.86118174
1952,35,0.4904337
1953,0,0.064165115
1953,1,-0.38384628
1953,2,0.22554731
1953,3,-0.048733234
1953,4,-0.05179596
1953,5,-1.3618283
1953,6,-0.44861364
1953,7,-0.79171705
1953,8,1.3472843
1953,9,0.026762009
1953,10,0.7590685
1953,11,-0.44044018
1953,12,-2.1843855
1953,13,-0.9295664
1953,14,-0.49219656
1953,15,0.4574952
1953,16,-0.4902625
1953,17,-0.3648858
1953,18,-0.35193872
1953,19,-0.3164115
1953,20,0.8038292
1953,21,0.17170334
1953,22,0.100949764
1953,23,0.030248642
1953,24,-0.27428675
1953,25,-1.0631669
1953,26,0.25889206
1953,27,0.48585558
1953,28,0.11799431
1953,29,-0.018550396
1953,30,0.63436604
1953,31,-0.5946045
1953,32,0.12782049
1953,33,0.34416628
1953,34,1.0883217
1953,35,0.89288044
1954,0,-0.17437744
1954,1,-0.39879608
1954,2,-1.3164258
1954,3,0.26207972
1954,4,0.26488018
1954,5,-0.16623545
1954,6,-0.16671371
1954,7,-0.7228966
1954,8,0.19971085
1954,9,-1.3220506
1954,10,0.043854713
1954,11,-1.5574808
1954,12,-1.3666639
1954,13,-1.4706316
1954,14,-0.6825719
1954,15,0.730885
1954,16,-0.42609978
1954,17,0.26915503
1954,18,-0.57855844
1954,19,0.055235863
1954,20,0.57946587
1954,21,0.039597988
1954,22,0.9045682
1954,23,0.6653919
1954,24,-0.95073557
1954,25,-1.3025258
1954,26,-0.42215204
1954,27,0.42627382
1954,28,-0.3297553
1954,29,-0.072203636
1954,30,0.2872429
1954,31,-0.20787191
1954,32,-0.504611
1954,33,0.025293827
1954,34,-0.6335511
1954,35,-0.23326588
1955,0,-0.67378664
1955,1,-0.29730225
1955,2,-0.3864193
1955,3,0.41437197
1955,4,-0.4275818
1955,5,-0.632607
1955,6,0.49904013
1955,7,-0.60144234
1955,8,0.9101143
1955,9,-0.6251383
1955,10,-0.11259174
1955,11,-0.57293797
1955,12,-0.5505848
1955,13,-0.95934963
1955,14,-0.6568847
1955,15,0.37666273
1955,16,0.06108141
1955,17,-0.48210478
1955,18,-0.637866
1955,19,-0.34397268
1955,20,-0.050245285
1955,21,-0.2667985
1955,22,0.76502514
1955,23,0.28356457
1955,24,-0.7489581
1955,25,-1.291218
1955,26,0.19210196
1955,27,-0.9312432
1955,28,0.014147282
1955,29,-0.308424
1955,30,-0.9683385
1955,31,-1.0334034
1955,32,-0.33805418
1955,33,0.5723429
1955,34,-0.31136894
1955,35,-0.9530325
1956,0,0.048238754
1956,1,-0.15552425
1956,2,-0.7673383
1956,3,0.09991932
1956,4,0.74064445
1956,5,-0.76033115
1956,6,-0.17338371
1956,7,-0.038312912
1956,8,-1.0003328
1956,9,-0.3835039
1956,10,0.7605829
1956,11,0.2756567
1956,12,-0.053174257
1956,13,-0.08985424
1956,14,-0.46420336
1956,15,-0.49008226
1956,16,-0.075920105
1956,17,-0.8665981
1956,18,-1.2189121
1956,19,-0.2827754
1956,20,0.8006244
1956,21,0.028649807
1956,22,0.3064847
1956,23,0.3798542
1956,24,-0.42070627
1956,25,-1.0219159
1956,26,-0.28184986
1956,27,-1.222553
1956,28,-0.16865206
1956,29,0.201262
1956,30,-0.47035885
1956,31,-0.62231636
1956,32,-0.6411538
1956,33,0.36687374
1956,34,0.17411184
1956,35,0.70901203
1957,0,-0.4843111
1957,1,-0.17490005
1957,2,-1.3636231
1957,3,-0.9138379
1957,4,0.67539215
1957,5,-0.86351824
1957,6,-0.9428024
1957,7,0.39324856
1957,8,0.6794605
1957,9,0.3889103
1957,10,0.22780132
1957,11,-0.38760757
1957,12,-0.47571373
1957,13,-1.0277224
1957,14,-0.28743362
1957,15,-0.68409395
1957,16,-0.3912382
1957,17,-1.5202146
1957,18,-0.22686195
1957,19,-0.10390091
1957,20,-1.2403283
1957,21,0.103158474
1957,22,-0.10810709
1957,23,0.65019417
1957,24,-0.25501394
1957,25,-0.20499754
1957,26,-0.538054
1957,27,0.2686162
1957,28,-0.4051876
1957,29,0.024843693
1957,30,0.738924
1957,31,0.061993122
1957,32,-1.093348
1957,33,0.15586615
1957,34,-0.6215563
1957,35,-0.22169638
1958,0,0.5338211
1958,1,-0.9283047
1958,2,-1.643125
1958,3,-0.5602274
1958,4,0.48195076
1958,5,0.18992901
1958,6,-1.0620494
1958,7,-0.40788794
1958,8,0.8061428
1958,9,0.1207304
1958,10,-0.81663084
1958,11,0.40584278
1958,12,-0.28761387
1958,13,-1.3549623
1958,14,-1.0391479
1958,15,0.40795898
1958,16,-1.2857189
1958,17,0.36416483
1958,18,0.5360389
1958,19,0.84268
1958,20,0.1752243
1958,21,1.311583
1958,22,-0.4952016
1958,23,-0.7905717
1958,24,-0.022448063
1958,25,-1.576355
1958,26,-0.35182428
1958,27,-0.5464096
1958,28,-0.7770157
1958,29,0.38615084
1958,30,1.1102915
1958,31,-1.5991282
1958,32,-0.7638564
1958,33,-1.0729365
1958,34,0.14941406
1958,35,-0.4802928
1959,0,0.11701965
1959,1,-1.1587887
1959,2,-1.2105961
1959,3,-1.0741887
1959,4,0.9070263
1959,5,-1.0093346
1959,6,-0.5449128
1959,7,-0.20325565
1959,8,0.19115067
1959,9,-0.1451292
1959,10,-0.62834406
1959,11,0.04966736
1959,12,-0.23072243
1959,13,-0.67911243
1959,14,-1.2783022
1959,15,-0.059785366
1959,16,-0.7421689
1959,17,0.9419613
1959,18,-0.6480465
1959,19,0.044002533
1959,20,-0.008607388
1959,21,-0.1401143
1959,22,0.3146472
1959,23,-0.9484925
1959,24,-0.93559504
1959,25,-0.17043114
1959,26,-0.4165659
1959,27,-0.26340818
1959,28,-0.44671106
1959,29,-0.25933456
1959,30,0.65280724
1959,31,-0.38638687
1959,32,-1.7247224
1959,33,-0.1567049
1959,34,0.6575351
1959,35,0.8802328
1960,0,-0.25664902
1960,1,-0.08238125
1960,2,0.086536884
1960,3,-0.47983646
1960,4,0.69473076
1960,5,-1.7777467
1960,6,0.13511276
1960,7,-0.3126998
1960,8,-0.69985676
1960,9,-0.054791927
1960,10,0.66442776
1960,11,-0.80554295
1960,12,-1.7793026
1960,13,-0.71366596
1960,14,-0.9852443
1960,15,-0.13466215
1960,16,0.09604311
1960,17,-1.122148
1960,18,0.095742226
1960,19,0.16227627
1960,20,-0.28390932
1960,21,-0.65081406
1960,22,-0.73873997
1960,23,0.16093063
1960,24,0.6695647
1960,25,-0.8649211
1960,26,-0.13511372
1960,27,0.09260893
1960,28,-0.9772992
1960,29,-0.30726385
1960,30,0.6562309
1960,31,0.12908936
1960,32,0.07463598
1960,33,-1.2895145
1960,34,-0.46529245
1960,35,-0.4860835
1961,0,-0.48943615
1961,1,-0.6985283
1961,2,-0.20731306
1961,3,-0.23151255
1961,4,-0.22360992
1961,5,-0.4807515
1961,6,-0.704885
1961,7,0.8173504
1961,8,-1.0931029
1961,9,0.34732914
1961,10,1.3202801
1961,11,0.6585145
1961,12,-0.63704824
1961,13,-0.7561865
1961,14,-1.1151271
1961,15,-0.17534256
1961,16,0.9391885
1961,17,-1.4826303
1961,18,-0.05147648
1961,19,1.1985822
1961,20,-0.060397625
1961,21,0.7577586
1961,22,-0.252944
1961,23,-0.5127244
1961,24,-0.29707527
1961,25,-1.3555443
1961,26,0.3486328
1961,27,0.14419842
1961,28,0.38994122
1961,29,-0.9603858
1961,30,-0.31479025
1961,31,-1.1769156
1961,32,-0.23576593
1961,33,-0.17757654
1961,34,1.1237421
1961,35,-1.866684
1962,0,-0.9545665
1962,1,-0.4112177
1962,2,-0.19737196
1962,3,-1.069169
1962,4,0.07021904
1962,5,-0.6195288
1962,6,-0.12596655
1962,7,-0.37400723
1962,8,-0.27871084
1962,9,-1.1893651
1962,10,0.94186115
1962,11,-0.21699858
1962,12,-0.71175885
1962,13,-1.2723894
1962,14,-0.6979284
1962,15,0.14055634
1962,16,-0.6406412
1962,17,-0.14832354
1962,18,0.28875685
1962,19,0.028728962
1962,20,-0.6764717
1962,21,0.10748005
1962,22,-0.05258274
1962,23,-0.15744638
1962,24,-1.1948872
1962,25,0.20011139
1962,26,-0.05592966
1962,27,0.108281136
1962,28,-0.44609594
1962,29,-0.072657585
1962,30,0.8246536
1962,31,-0.934947
1962,32,0.11265516
1962,33,-0.062458515
1962,34,0.62397957
1962,35,0.077438354
1963,0,-0.19570065
1963,1,-1.3592691
1963,2,-0.010757923
1963,3,0.38335657
1963,4,1.4635267
1963,5,-0.707489
1963,6,-0.7189584
1963,7,-0.9958172
1963,8,-0.76440144
1963,9,-1.116236
1963,10,0.27192497
1963,11,-0.81848145
1963,12,0.077382565
1963,13,-0.671134
1963,14,-0.10930824
1963,15,-0.21736908
1963,16,0.682879
1963,17,0.3167343
1963,18,0.18100166
1963,19,0.28831577
1963,20,0.4263091
1963,21,-0.021255493
1963,22,-0.4448104
1963,23,-1.0452657
1963,24,-1.2992368
1963,25,-0.7527852
1963,26,0.4711113
1963,27,-0.36264944
1963,28,0.597806
1963,29,-0.96753883
1963,30,1.2181854
1963,31,-1.6475563
1963,32,0.24596691
1963,33,-0.20335722
1963,34,-0.688118
1963,35,-0.7489176
1964,0,-0.15071297
1964,1,-0.094753265
1964,2,0.19723177
1964,3,-0.59654474
1964,4,-1.3174314
1964,5,-0.93790483
1964,6,-0.78500795
1964,7,-0.3744259
1964,8,-1.0068378
1964,9,-0.7555318
1964,10,-0.838583
1964,11,-0.50225353
1964,12,0.043010235
1964,13,-0.729867
1964,14,-1.356504
1964,15,-0.8677974
1964,16,-0.17750168
1964,17,0.09647894
1964,18,-0.30552006
1964,19,0.074846745
1964,20,-0.22049904
1964,21,-0.19936275
1964,22,-0.042887688
1964,23,-0.720767
1964,24,-0.0042057037
1964,25,-2.1131217
1964,26,0.062381268
1964,27,-1.2227566
1964,28,-1.137855
1964,29,-0.3872695
1964,30,0.3509102
1964,31,-1.6080947
1964,32,-0.15403652
1964,33,-0.61148596
1964,34,-0.8667555
1964,35,-0.1832161
1965,0,-0.2979145
1965,1,-0.9225941
1965,2,-0.48595572
1965,3,0.17281055
1965,4,-2.092214
1965,5,-1.8419428
1965,6,-1.163981
1965,7,-1.281537
1965,8,0.22880554
1965,9,-0.48208714
1965,10,-0.046853065
1965,11,1.1106572
1965,12,-0.16726589
1965,13,-0.70646954
1965,14,-0.24722958
1965,15,-0.82449865
1965,16,-1.1963887
1965,17,-0.60111094
1965,18,-0.08045769
1965,19,-0.7517452
1965,20,-1.2109151
1965,21,-0.06438494
1965,22,-0.9793763
1965,23,-0.18509722
1965,24,-0.73199844
1965,25,-1.120652
1965,26,-1.2903461
1965,27,-1.5559518
1965,28,-0.71574354
1965,29,0.39302826
1965,30,-0.8058257
1965,31,-1.3075848
1965,32,0.36140633
1965,33,-0.53877974
1965,34,-1.7167072
1965,35,-0.31394196
1966,0,-0.7658229
1966,1,0.011323929
1966,2,-0.03462267
1966,3,-0.43593884
1966,4,-2.000999
1966,5,-1.1941128
1966,6,-0.2237935
1966,7,0.022175789
1966,8,-0.626636
1966,9,-0.7194972
1966,10,0.1016407
1966,11,-0.43101358
1966,12,-2.0300379
1966,13,-0.82851696
1966,14,-0.101285934
1966,15,0.16199732
1966,16,0.2708292
1966,17,-1.871531
1966,18,0.5664234
1966,19,-0.053967953
1966,20,-0.5458865
1966,21,-0.47116184
1966,22,-0.007004738
1966,23,-0.32384634
1966,24,-0.455976
1966,25,-0.33878613
1966,26,-0.428658
1966,27,-1.1783335
1966,28,-0.47215223
1966,29,-0.16924667
1966,30,-1.5743413
1966,31,-1.3503642
1966,32,-0.26332378
1966,33,-0.87809515
1966,34,-0.55750275
1966,35,-1.6771965
1967,0,0.5884285
1967,1,-0.49094486
1967,2,0.10705328
1967,3,-1.6138453
1967,4,-0.106375694
1967,5,-0.14751053
1967,6,1.1262608
1967,7,0.091925144
1967,8,-1.2867155
1967,9,-2.3021579
1967,10,0.7186861
1967,11,-1.0545626
1967,12,-0.043458223
1967,13,-0.3802042
1967,14,-0.4906206
1967,15,0.12831926
1967,16,-0.8164916
1967,17,0.4106698
1967,18,-0.6626673
1967,19,-0.6888132
1967,20,-0.0069975853
1967,21,-0.15768099
1967,22,-0.6898246
1967,23,-1.1177111
1967,24,-0.25162125
1967,25,0.010485172
1967,26,-0.008322239
1967,27,-1.0512373
1967,28,-1.7150588
1967,29,0.42443705
1967,30,0.5113354
1967,31,-0.34117317
1967,32,-0.5580816
1967,33,-0.17535305
1967,34,-0.36117744
1967,35,-0.9691043
1968,0,-1.98211
1968,1,-0.3124466
1968,2,0.4759364
1968,3,-0.014811039
1968,4,-1.5309815
1968,5,-0.47361374
1968,6,-0.7727146
1968,7,-0.320621
1968,8,-0.039113045
1968,9,-1.1272318
1968,10,-0.74519205
1968,11,0.2670369
1968,12,-1.07863
1968,13,-1.2134295
1968,14,0.03333378
1968,15,-0.8550916
1968,16,-0.6839409
1968,17,0.037289143
1968,18,0.66050863
1968,19,-0.46092224
1968,20,-1.0558858
1968,21,-0.6424389
1968,22,-0.053687096
1968,23,-0.8687768
1968,24,-0.7200208
1968,25,-0.29795122
1968,26,0.36663818
1968,27,-0.0999856
1968,28,-1.4285369
1968,29,-1.0290408
1968,30,-0.63169336
1968,31,-0.80646896
1968,32,-0.3019457
1968,33,-0.9144106
1968,34,0.28091812
1968,35,0.11158943
1969,0,-1.0415092
1969,1,-0.44646263
1969,2,-0.94057274
1969,3,-0.35580683
1969,4,0.0010080338
1969,5,-0.6570282
1969,6,-2.9694638
1969,7,-0.9708729
1969,8,-0.59655523
1969,9,-0.74816513
1969,10,-0.37266827
1969,11,0.10195351
1969,12,0.5378525
1969,13,-0.6708574
1969,14,-0.08555126
1969,15,-0.4863267
1969,16,0.5503087
1969,17,-0.9533653
1969,18,-1.020834
1969,19,-1.2566619
1969,20,-0.6581826
1969,21,-2.2694902
1969,22,0.47161913
1969,23,-1.5188556
1969,24,-1.2491851
1969,25,-1.3456795
1969,26,0.18652248
1969,27,-0.6122689
1969,28,-0.16996002
1969,29,-0.57664204
1969,30,-0.14967775
1969,31,-0.63804245
1969,32,0.41978836
1969,33,-0.18298817
1969,34,0.19465542
1969,35,-0.38057613
1970,0,0.17146492
1970,1,-0.7681484
1970,2,-0.016207218
1970,3,-0.98232937
1970,4,-1.25107
1970,5,-1.4565811
1970,6,-1.2062497
1970,7,-1.1826344
1970,8,0.5830045
1970,9,0.40936327
1970,10,-0.7678485
1970,11,-1.9727066
1970,12,-1.0057099
1970,13,-1.4537878
1970,14,-0.9103589
1970,15,-0.8658681
1970,16,-0.37477446
1970,17,-0.9832654
1970,18,-0.32725906
1970,19,-0.8181443
1970,20,-0.8372035
1970,21,-0.6864381
1970,22,0.1441431
1970,23,-0.6621871
1970,24,-0.30663347
1970,25,-1.29024
1970,26,-0.42430878
1970,27,-0.06465864
1970,28,-1.1074452
1970,29,-1.2255244
1970,30,-1.7707987
1970,31,0.19712877
1970,32,-1.1056371
1970,33,-0.0061802864
1970,34,0.31917095
1970,35,-0.435493
1971,0,-0.76744175
1971,1,-0.083999634
1971,2,0.5923691
1971,3,-0.99263525
1971,4,-0.44802475
1971,5,0.2597251
1971,6,-1.148458
1971,7,0.44822693
1971,8,-0.25300884
1971,9,0.6498351
1971,10,-0.5945382
1971,11,-1.0574846
1971,12,-0.5001929
1971,13,-0.96080875
1971,14,-0.3800025
1971,15,-0.7882323
1971,16,-0.5252495
1971,17,-0.17515182
1971,18,0.2080946
1971,19,0.2703848
1971,20,-0.9890442
1971,21,0.6213727
1971,22,-0.35078335
1971,23,-0.2549734
1971,24,-0.24303102
1971,25,-0.8913865
1971,26,0.0031986237
1971,27,0.33704996
1971,28,-0.0054688454
1971,29,-0.21691799
1971,30,-1.503675
1971,31,0.46943808
1971,32,-1.4178128
1971,33,-0.5680785
1971,34,0.53775024
1971,35,-0.4964347
1972,0,1.2134104
1972,1,-0.3684349
1972,2,0.7270031
1972,3,-0.028883457
1972,4,0.21546555
1972,5,0.78995275
1972,6,-0.9436145
1972,7,-0.23215389
1972,8,0.25702715
1972,9,-0.1139493
1972,10,-0.21083832
1972,11,0.36970568
1972,12,0.122959614
1972,13,-0.2532797
1972,14,-0.483613
1972,15,-0.19476366
1972,16,-0.7076855
1972,17,-0.4024663
1972,18,-0.61858463
1972,19,-0.49425507
1972,20,0.3457451
1972,21,0.23605728
1972,22,-0.66957617
1972,23,-0.059420586
1972,24,-0.40015078
1972,25,-0.59929323
1972,26,-0.38703537
1972,27,-0.55549955
1972,28,-0.7719288
1972,29,-0.11106014
1972,30,-0.0046596527
1972,31,-0.6382232
1972,32,-0.3755784
1972,33,0.17153978
1972,34,0.021485806
1972,35,-1.2576036
1973,0,0.0893898
1973,1,-0.96525
1973,2,0.7336407
1973,3,-0.89768124
1973,4,-1.1563206
1973,5,-1.3602219
1973,6,-0.5208297
1973,7,-0.30972052
1973,8,-1.2302923
1973,9,-0.4333501
1973,10,0.8543749
1973,11,-1.9915831
1973,12,-1.2956038
1973,13,0.16811466
1973,14,-0.49155903
1973,15,0.506742
1973,16,-0.38261318
1973,17,-1.5941367
1973,18,-0.11176348
1973,19,-0.5112057
1973,20,0.1881175
1973,21,-0.7321272
1973,22,-1.0473495
1973,23,-0.10900831
1973,24,-0.05888748
1973,25,0.035171986
1973,26,-0.3817296
1973,27,0.27202892
1973,28,0.42976856
1973,29,-0.04580593
1973,30,-0.65590763
1973,31,-0.763793
1973,32,0.054885387
1973,33,-0.26201963
1973,34,0.18664455
1973,35,0.49659586
1974,0,0.23742676
1974,1,0.51862526
1974,2,-0.36382627
1974,3,1.1621113
1974,4,-0.35220528
1974,5,-1.3546457
1974,6,0.052135468
1974,7,-0.5610819
1974,8,-0.36495543
1974,9,-1.5610309
1974,10,-0.6263046
1974,11,-1.2261353
1974,12,-0.13693357
1974,13,0.016022682
1974,14,-0.22070408
1974,15,-0.6043353
1974,16,-0.6637087
1974,17,-0.8612366
1974,18,0.11700535
1974,19,-0.80870914
1974,20,-0.31707907
1974,21,0.66398287
1974,22,0.08760929
1974,23,-0.27949
1974,24,-0.88667536
1974,25,0.3600335
1974,26,-0.38826418
1974,27,-0.064407825
1974,28,0.87526226
1974,29,-0.76322937
1974,30,-0.48675203
1974,31,-0.97670126
1974,32,-0.021362782
1974,33,-0.11184597
1974,34,-1.030817
1974,35,-0.17677069
1975,0,0.022501945
1975,1,0.66993046
1975,2,-0.35621786
1975,3,-0.17478323
1975,4,1.0535831
1975,5,-0.5432801
1975,6,-0.62947226
1975,7,-0.083088875
1975,8,-0.09310293
1975,9,-0.12073851
1975,10,-0.69632864
1975,11,-0.08748627
1975,12,-0.12089181
1975,13,0.0026159286
1975,14,-0.6025529
1975,15,-1.2450471
1975,16,-0.027216911
1975,17,1.2325096
1975,18,-0.79515505
1975,19,0.40702724
1975,20,-0.056101322
1975,21,-0.47432995
1975,22,-1.4326811
1975,23,0.6226587
1975,24,0.4433236
1975,25,-0.1678834
1975,26,-0.34295845
1975,27,-0.4589467
1975,28,-0.35557938
1975,29,-0.5993061
1975,30,-1.178803
1975,31,-0.082146645
1975,32,-0.86580896
1975,33,0.0928731
1975,34,-0.78332615
1975,35,0.73072433
1976,0,-1.138545
1976,1,0.09751034
1976,2,-0.7117348
1976,3,-0.40513754
1976,4,0.17941284
1976,5,-1.6126442
1976,6,-0.38260508
1976,7,-0.023688793
1976,8,-0.5109267
1976,9,-0.25850058
1976,10,-0.885756
1976,11,0.051561832
1976,12,-0.31121945
1976,13,-1.2968245
1976,14,0.54552174
1976,15,1.0705276
1976,16,-0.030393124
1976,17,0.56166124
1976,18,-0.747035
1976,19,0.88060427
1976,20,0.35850477
1976,21,-1.2051854
1976,22,0.34141445
1976,23,-1.3001242
1976,24,-0.37493944
1976,25,-0.78169394
1976,26,-1.2971973
1976,27,-0.04087639
1976,28,0.34084034
1976,29,-0.145401
1976,30,-1.1018157
1976,31,-0.20840025
1976,32,0.019116879
1976,33,-0.33014393
1976,34,-0.12653732
1976,35,-0.09819174
1977,0,-0.028808594
1977,1,-0.9411211
1977,2,-1.2640157
1977,3,-0.13786983
1977,4,-1.1979227
1977,5,0.09689522
1977,6,0.97321415
1977,7,-1.1164026
1977,8,0.07978535
1977,9,-0.0010566711
1977,10,-1.0154986
1977,11,0.7844534
1977,12,-0.81478167
1977,13,-0.6792517
1977,14,-0.26590538
1977,15,-0.4654765
1977,16,0.7383275
1977,17,0.045470715
1977,18,-0.51429415
1977,19,-0.24706411
1977,20,0.80485106
1977,21,0.7012696
1977,22,-1.5151701
1977,23,-0.9996667
1977,24,-1.0520902
1977,25,-1.7602794
1977,26,0.5491476
1977,27,0.09560728
1977,28,-0.3246312
1977,29,-0.57164955
1977,30,0.48236752
1977,31,-0.04058981
1977,32,0.10292864
1977,33,-0.24751091
1977,34,-0.5214524
1977,35,0.04680872
1978,0,-1.0920663
1978,1,0.05870819
1978,2,-0.8351364
1978,3,-0.7788844
1978,4,-0.11027908
1978,5,-0.6769991
1978,6,-0.80253935
1978,7,-0.8391361
1978,8,-0.9609184
1978,9,-0.37374878
1978,10,-0.150136
1978,11,0.9222441
1978,12,-0.15464783
1978,13,-0.87716484
1978,14,-0.5297427
1978,15,-0.22132158
1978,16,-0.56386566
1978,17,-0.4013958
1978,18,-0.121414185
1978,19,0.23721695
1978,20,-0.07527399
1978,21,0.8117604
1978,22,0.61195326
1978,23,0.59225464
1978,24,-0.81424475
1978,25,-0.7788749
1978,26,0.73727417
1978,27,-0.8163135
1978,28,-0.43561172
1978,29,-0.6479144
1978,30,0.3383608
1978,31,0.7298169
1978,32,0.5692959
1978,33,1.0650296
1978,34,-0.13609552
1978,35,-0.5429821
1979,0,-0.4469862
1979,1,-0.07684326
1979,2,1.1119719
1979,3,0.3376932
1979,4,0.3231039
1979,5,0.16012716
1979,6,1.2937078
1979,7,-0.29993725
1979,8,0.3432293
1979,9,-1.5954316
1979,10,0.058707237
1979,11,-1.1151853
1979,12,-0.5331235
1979,13,-0.08471489
1979,14,1.2877398
1979,15,0.08181429
1979,16,-0.62941504
1979,17,-0.3975873
1979,18,-0.57438946
1979,19,0.63660526
1979,20,0.84334755
1979,21,-1.1603098
1979,22,-0.95962954
1979,23,-0.29087496
1979,24,-0.37113905
1979,25,0.06044531
1979,26,-0.68214226
1979,27,-0.70956874
1979,28,0.31721115
1979,29,-0.5837703
1979,30,0.8161249
1979,31,0.1291871
1979,32,0.74517345
1979,33,-0.09811354
1979,34,0.5240874
1979,35,0.29909897
1980,0,0.24382782
1980,1,0.54972935
1980,2,0.03182602
1980,3,-1.5462346
1980,4,0.70385265
1980,5,-1.1616926
1980,6,-0.0269351
1980,7,0.47395992
1980,8,-0.46476078
1980,9,0.62960005
1980,10,-0.022833824
1980,11,1.0453973
1980,12,0.1785295
1980,13,0.020662308
1980,14,-0.76654005
1980,15,0.20952749
1980,16,-0.21149635
1980,17,-0.07581949
1980,18,1.0551939
1980,19,1.4553919
1980,20,0.6979785
1980,21,0.050619125
1980,22,-0.16819286
1980,23,-0.8345609
1980,24,0.0626483
1980,25,0.044517517
1980,26,0.13702583
1980,27,-0.108056545
1980,28,0.25651836
1980,29,-0.3017311
1980,30,0.6784611
1980,31,0.7246814
1980,32,0.061169147
1980,33,0.19502544
1980,34,0.102850914
1980,35,0.65413094
1981,0,0.2531662
1981,1,0.43257523
1981,2,0.633152
1981,3,0.032603264
1981,4,0.5263834
1981,5,0.07816982
1981,6,-0.049373627
1981,7,-0.5627589
1981,8,-0.8855705
1981,9,0.3074999
1981,10,-0.04800892
1981,11,0.7394657
1981,12,0.37456918
1981,13,-0.10727501
1981,14,0.10713673
1981,15,0.6186614
1981,16,-1.4097083
1981,17,0.80622673
1981,18,0.13467741
1981,19,-0.37206793
1981,20,-0.59779644
1981,21,0.14374161
1981,22,0.28163004
1981,23,-0.6274195
1981,24,0.35212326
1981,25,-0.30193663
1981,26,-0.35441303
1981,27,-0.027528286
1981,28,-0.37535477
1981,29,-0.09388685
1981,30,0.23481274
1981,31,-0.23989439
1981,32,-0.11693668
1981,33,0.5975604
1981,34,0.10308647
1981,35,0.063961506
1982,0,-0.418046
1982,1,-0.8066168
1982,2,0.049420834
1982,3,0.35170412
1982,4,-1.6799035
1982,5,-0.5099411
1982,6,-0.90115404
1982,7,0.5522518
1982,8,-1.1351376
1982,9,-0.43043518
1982,10,0.61848354
1982,11,-0.9564028
1982,12,-1.4970057
1982,13,-0.57059383
1982,14,0.23844242
1982,15,-0.5288005
1982,16,0.436841
1982,17,-0.78454256
1982,18,-0.79847956
1982,19,0.19746971
1982,20,-0.41200256
1982,21,-0.20729303
1982,22,0.0028262138
1982,23,-0.18443441
1982,24,-0.28301048
1982,25,-0.19148397
1982,26,-0.1515894
1982,27,-0.049826145
1982,28,-0.6368575
1982,29,0.4729581
1982,30,-0.5045867
1982,31,-0.21866369
1982,32,0.33077717
1982,33,-0.9489951
1982,34,0.64608145
1982,35,-0.53491306
1983,0,0.43077374
1983,1,-0.6625757
1983,2,-0.30502272
1983,3,-0.94063807
1983,4,-0.50460243
1983,5,-1.0361147
1983,6,0.518487
1983,7,0.0082883835
1983,8,0.41672373
1983,9,0.14312649
1983,10,-0.7632985
1983,11,-1.039783
1983,12,0.10723472
1983,13,-0.7269392
1983,14,-0.9240141
1983,15,-1.1559739
