om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,mt
691996,2020,07,19,2020-07-19,17:40:00,3,CO,08,0,62.0000,0,0,0,0,40.8600,-102.8000,40.8600,-102.8000,0,0,0,0,0,75,0,0,0,MG
691998,2020,07,19,2020-07-19,17:55:00,3,CO,08,0,50.0000,0,0,0,0,40.6300,-103.2100,40.6300,-103.2100,0,0,0,0,0,75,0,0,0,MG
691999,2020,07,19,2020-07-19,18:00:00,3,CO,08,0,70.0000,0,0,0,0,40.7600,-103.0700,40.7600,-103.0700,0,0,0,0,0,75,0,0,0,EG
692004,2020,07,19,2020-07-19,18:21:00,3,CO,08,0,53.0000,0,0,0,0,40.6100,-102.6300,40.6100,-102.6300,0,0,0,0,0,95,0,0,0,MG
692058,2020,07,20,2020-07-20,17:10:00,3,CO,08,0,52.0000,0,0,6000,0,38.8148,-102.4798,38.8148,-102.4798,0,0,0,0,0,17,0,0,0,EG
692820,2020,07,25,2020-07-25,18:45:00,3,CO,08,0,57.0000,0,0,0,0,39.6300,-102.1200,39.6300,-102.1200,0,0,0,0,0,125,0,0,0,MG
692842,2020,07,26,2020-07-26,17:21:00,3,CO,08,0,70.0000,0,0,100000,0,38.8026,-102.2353,38.8026,-102.2353,0,0,0,0,0,17,0,0,0,EG
693010,2020,07,29,2020-07-29,16:05:00,3,CO,08,0,56.0000,0,0,0,0,39.2400,-108.7800,39.2400,-108.7800,0,0,0,0,0,77,0,0,0,EG
693012,2020,07,29,2020-07-29,16:26:00,3,CO,08,0,54.0000,0,0,0,0,39.1200,-108.5200,39.1200,-108.5200,0,0,0,0,0,77,0,0,0,MG
693013,2020,07,29,2020-07-29,16:30:00,3,CO,08,0,55.0000,0,0,0,0,39.1000,-108.5300,39.1000,-108.5300,0,0,0,0,0,77,0,0,0,EG
693019,2020,07,29,2020-07-29,17:15:00,3,CO,08,0,51.0000,0,0,0,0,38.7800,-108.0700,38.7800,-108.0700,0,0,0,0,0,29,0,0,0,MG
693028,2020,07,29,2020-07-29,18:36:00,3,CO,08,0,64.0000,0,0,0,0,40.1800,-103.2200,40.1800,-103.2200,0,0,0,0,0,121,0,0,0,MG
693268,2020,07,31,2020-07-31,19:30:00,3,CO,08,0,53.0000,0,0,0,0,38.2800,-104.5000,38.2800,-104.5000,0,0,0,0,0,101,0,0,0,MG
689414,2020,07,03,2020-07-03,18:11:00,3,CO,08,0,52.0000,0,0,0,0,40.8600,-104.2300,40.8600,-104.2300,0,0,0,0,0,123,0,0,0,MG
689415,2020,07,03,2020-07-03,18:19:00,3,CO,08,0,52.0000,0,0,0,0,38.7262,-102.7565,38.7262,-102.7565,0,0,0,0,0,17,0,0,0,EG
689420,2020,07,03,2020-07-03,21:04:00,3,CO,08,0,53.0000,0,0,0,0,39.2300,-102.2800,39.2300,-102.2800,0,0,0,0,0,63,0,0,0,MG
689448,2020,07,04,2020-07-04,18:29:00,3,CO,08,0,50.0000,0,0,0,0,37.2700,-104.3400,37.2700,-104.3400,0,0,0,0,0,71,0,0,0,MG
689903,2020,07,07,2020-07-07,14:32:00,3,CO,08,0,53.0000,0,0,0,0,39.7600,-104.4200,39.7600,-104.4200,0,0,0,0,0,1,0,0,0,MG
689992,2020,07,07,2020-07-07,20:24:00,3,CO,08,0,50.0000,0,0,0,0,40.1100,-102.7100,40.1100,-102.7100,0,0,0,0,0,125,0,0,0,MG
689994,2020,07,07,2020-07-07,20:30:00,3,CO,08,0,61.0000,0,0,14000,0,40.4102,-102.5861,40.4102,-102.5861,0,0,0,0,0,125,0,0,0,EG
689995,2020,07,07,2020-07-07,20:30:00,3,CO,08,0,51.0000,0,0,0,0,40.0100,-102.6300,40.0100,-102.6300,0,0,0,0,0,125,0,0,0,MG
690020,2020,07,07,2020-07-07,22:16:00,3,CO,08,0,53.0000,0,0,0,0,40.5000,-102.2000,40.5000,-102.2000,0,0,0,0,0,95,0,0,0,MG
690071,2020,07,08,2020-07-08,04:30:00,3,CO,08,0,50.0000,0,0,0,0,40.0100,-102.6300,40.0100,-102.6300,0,0,0,0,0,125,0,0,0,EG
690186,2020,07,08,2020-07-08,16:44:00,3,CO,08,0,61.0000,0,0,0,0,40.6800,-103.5200,40.6800,-103.5200,0,0,0,0,0,75,0,0,0,MG
690200,2020,07,08,2020-07-08,18:11:00,3,CO,08,0,55.0000,0,0,0,0,40.9700,-102.2400,40.9700,-102.2400,0,0,0,0,0,115,0,0,0,MG
690203,2020,07,08,2020-07-08,18:29:00,3,CO,08,0,56.0000,0,0,0,0,40.8300,-102.2300,40.8300,-102.2300,0,0,0,0,0,115,0,0,0,MG
690508,2020,07,09,2020-07-09,20:35:00,3,CO,08,0,52.0000,0,0,0,0,39.9600,-104.8700,39.9600,-104.8700,0,0,0,0,0,1,0,0,0,EG
690509,2020,07,09,2020-07-09,20:40:00,3,CO,08,0,52.0000,0,0,0,0,39.9900,-104.7900,39.9900,-104.7900,0,0,0,0,0,1,0,0,0,MG
693855,2020,08,10,2020-08-10,02:26:00,3,CO,08,0,58.0000,0,0,0,0,39.2800,-103.6500,39.2800,-103.6500,0,0,0,0,0,73,0,0,0,MG
694590,2020,08,11,2020-08-11,12:00:00,3,CO,08,0,52.0000,0,0,0,0,39.6700,-104.9200,39.6700,-104.9200,0,0,0,0,0,31,0,0,0,MG
694591,2020,08,11,2020-08-11,12:05:00,3,CO,08,0,52.0000,0,0,0,0,39.6800,-104.9000,39.6800,-104.9000,0,0,0,0,0,5,0,0,0,EG
694611,2020,08,11,2020-08-11,15:15:00,3,CO,08,0,51.0000,0,0,0,0,40.0061,-102.6403,40.0061,-102.6403,0,0,0,0,0,125,0,0,0,MG
694616,2020,08,11,2020-08-11,15:45:00,3,CO,08,0,50.0000,0,0,0,0,39.9780,-102.2984,39.9780,-102.2984,0,0,0,0,0,125,0,0,0,MG
695191,2020,08,19,2020-08-19,18:42:00,3,CO,08,0,54.0000,0,0,0,0,39.3100,-103.8300,39.3100,-103.8300,0,0,0,0,0,39,0,0,0,MG
695192,2020,08,19,2020-08-19,18:48:00,3,CO,08,0,56.0000,0,0,0,0,39.2700,-103.6700,39.2700,-103.6700,0,0,0,0,0,73,0,0,0,MG
695193,2020,08,19,2020-08-19,18:52:00,3,CO,08,0,52.0000,0,0,0,0,40.3500,-103.4400,40.3500,-103.4400,0,0,0,0,0,121,0,0,0,MG
695194,2020,08,19,2020-08-19,19:14:00,3,CO,08,0,50.0000,0,0,0,0,40.1700,-103.2200,40.1700,-103.2200,0,0,0,0,0,121,0,0,0,MG
695211,2020,08,20,2020-08-20,17:27:00,3,CO,08,0,54.0000,0,0,0,0,38.8400,-104.3600,38.8400,-104.3600,0,0,0,0,0,41,0,0,0,EG
695216,2020,08,20,2020-08-20,18:53:00,3,CO,08,0,52.0000,0,0,0,0,39.5300,-107.7300,39.5300,-107.7300,0,0,0,0,0,45,0,0,0,MG
695221,2020,08,20,2020-08-20,19:55:00,3,CO,08,0,54.0000,0,0,0,0,38.7600,-102.8100,38.7600,-102.8100,0,0,0,0,0,17,0,0,0,MG
696311,2020,08,28,2020-08-28,19:48:00,3,CO,08,0,55.0000,0,0,0,0,37.2800,-102.6200,37.2800,-102.6200,0,0,0,0,0,9,0,0,0,MG
696313,2020,08,28,2020-08-28,19:58:00,3,CO,08,0,58.0000,0,0,0,0,37.4100,-102.6200,37.4100,-102.6200,0,0,0,0,0,9,0,0,0,EG
696389,2020,08,29,2020-08-29,15:54:00,3,CO,08,0,56.0000,0,0,0,0,40.5000,-107.5200,40.5000,-107.5200,0,0,0,0,0,81,0,0,0,MG
696538,2020,08,31,2020-08-31,19:53:00,3,CO,08,0,50.0000,0,0,0,0,39.1200,-108.5200,39.1200,-108.5200,0,0,0,0,0,77,0,0,0,MG
693279,2020,08,01,2020-08-01,14:31:00,3,CO,08,0,54.0000,0,0,0,0,37.1500,-107.7700,37.1500,-107.7700,0,0,0,0,0,67,0,0,0,MG
693351,2020,08,02,2020-08-02,18:20:00,3,CO,08,0,62.0000,0,0,0,0,38.6100,-103.5900,38.6100,-103.5900,0,0,0,0,0,73,0,0,0,MG
693361,2020,08,02,2020-08-02,20:41:00,3,CO,08,0,58.0000,0,0,0,0,39.2800,-103.6800,39.2800,-103.6800,0,0,0,0,0,73,0,0,0,MG
693475,2020,08,04,2020-08-04,19:43:00,3,CO,08,0,52.0000,0,0,0,0,38.8400,-103.8100,38.8400,-103.8100,0,0,0,0,0,73,0,0,0,MG
693484,2020,08,05,2020-08-05,15:56:00,3,CO,08,0,51.0000,0,0,0,0,40.8800,-104.0000,40.8800,-104.0000,0,0,0,0,0,123,0,0,0,MG
693489,2020,08,05,2020-08-05,17:19:00,3,CO,08,0,61.0000,0,0,0,0,40.2500,-103.7000,40.2500,-103.7000,0,0,0,0,0,87,0,0,0,EG
693491,2020,08,05,2020-08-05,17:48:00,3,CO,08,0,55.0000,0,0,0,0,40.1700,-103.2100,40.1700,-103.2100,0,0,0,0,0,121,0,0,0,MG
693492,2020,08,05,2020-08-05,18:00:00,3,CO,08,0,52.0000,0,0,0,0,39.9819,-102.5420,39.9819,-102.5420,0,0,0,0,0,125,0,0,0,EG
693493,2020,08,05,2020-08-05,18:24:00,3,CO,08,0,52.0000,0,0,0,0,40.2059,-102.7550,40.2059,-102.7550,0,0,0,0,0,125,0,0,0,EG
693494,2020,08,05,2020-08-05,18:25:00,3,CO,08,0,61.0000,0,0,0,0,40.1500,-102.9600,40.1500,-102.9600,0,0,0,0,0,121,0,0,0,EG
693497,2020,08,05,2020-08-05,19:15:00,3,CO,08,0,52.0000,0,0,0,0,40.0988,-102.2464,40.0988,-102.2464,0,0,0,0,0,125,0,0,0,MG
693564,2020,08,06,2020-08-06,14:55:00,3,CO,08,0,52.0000,0,0,0,0,39.6600,-104.1900,39.6600,-104.1900,0,0,0,0,0,5,0,0,0,EG
693579,2020,08,06,2020-08-06,15:15:00,3,CO,08,0,52.0000,0,0,0,0,39.7100,-104.2200,39.7100,-104.2200,0,0,0,0,0,5,0,0,0,EG
693606,2020,08,06,2020-08-06,17:24:00,3,CO,08,0,51.0000,0,0,0,0,40.7000,-103.4800,40.7000,-103.4800,0,0,0,0,0,75,0,0,0,MG
693800,2020,08,09,2020-08-09,15:36:00,3,CO,08,0,59.0000,0,0,0,0,39.2300,-102.2800,39.2300,-102.2800,0,0,0,0,0,63,0,0,0,MG
699463,2021,04,27,2021-04-27,16:55:00,3,CO,08,0,52.0000,0,0,0,0,39.4778,-102.6579,39.4778,-102.6579,0,0,0,0,0,63,0,0,0,EG
699464,2021,04,27,2021-04-27,17:01:00,3,CO,08,0,52.0000,0,0,0,0,38.7301,-102.7579,38.7301,-102.7579,0,0,0,0,0,17,0,0,0,EG
699574,2021,05,02,2021-05-02,11:47:00,3,CO,08,0,54.0000,0,0,0,0,39.8700,-104.6700,39.8700,-104.6700,0,0,0,0,0,31,0,0,0,MG
699575,2021,05,02,2021-05-02,11:50:00,3,CO,08,0,52.0000,0,0,0,0,39.7900,-104.5200,39.7900,-104.5200,0,0,0,0,0,1,0,0,0,MG
699576,2021,05,02,2021-05-02,15:30:00,3,CO,08,0,50.0000,0,0,0,0,37.9800,-103.5400,37.9800,-103.5400,0,0,0,0,0,89,0,0,0,MG
699577,2021,05,02,2021-05-02,15:53:00,3,CO,08,0,53.0000,0,0,0,0,38.0500,-103.5200,38.0500,-103.5200,0,0,0,0,0,89,0,0,0,MG
699578,2021,05,02,2021-05-02,15:53:00,3,CO,08,0,51.0000,0,0,0,0,38.2800,-104.5000,38.2800,-104.5000,0,0,0,0,0,101,0,0,0,MG
699579,2021,05,02,2021-05-02,16:00:00,3,CO,08,0,87.0000,0,0,20000,0,40.3664,-102.4923,40.3664,-102.4923,0,0,0,0,0,125,0,0,0,EG
699580,2021,05,02,2021-05-02,16:32:00,3,CO,08,0,52.0000,0,0,0,0,38.0700,-102.6800,38.0700,-102.6800,0,0,0,0,0,99,0,0,0,MG
699581,2021,05,02,2021-05-02,16:40:00,3,CO,08,0,33.0000,0,0,0,10,39.4496,-102.1470,39.4496,-102.1470,0,0,0,0,0,63,0,0,0,MG
699583,2021,05,02,2021-05-02,16:44:00,3,CO,08,0,58.0000,0,0,0,0,38.0700,-102.6800,38.0700,-102.6800,0,0,0,0,0,99,0,0,0,MG
699586,2021,05,02,2021-05-02,17:09:00,3,CO,08,0,81.0000,0,0,0,0,38.0700,-102.6900,38.0700,-102.6900,0,0,0,0,0,99,0,0,0,MG
699587,2021,05,02,2021-05-02,17:14:00,3,CO,08,0,50.0000,0,0,0,0,38.1200,-102.5300,38.1200,-102.5300,0,0,0,0,0,99,0,0,0,EG
699590,2021,05,02,2021-05-02,17:25:00,3,CO,08,0,50.0000,0,0,0,0,38.0900,-102.6200,38.0900,-102.6200,0,0,0,0,0,99,0,0,0,EG
699591,2021,05,02,2021-05-02,17:30:00,3,CO,08,0,50.0000,0,0,0,0,38.0500,-102.1200,38.0500,-102.1200,0,0,0,0,0,99,0,0,0,EG
699597,2021,05,02,2021-05-02,17:56:00,3,CO,08,0,50.0000,0,0,0,0,37.2800,-102.6200,37.2800,-102.6200,0,0,0,0,0,9,0,0,0,MG
699599,2021,05,02,2021-05-02,18:06:00,3,CO,08,0,55.0000,0,0,0,0,38.0600,-102.3000,38.0600,-102.3000,0,0,0,0,0,99,0,0,0,MG
699615,2021,05,02,2021-05-02,19:06:00,3,CO,08,0,50.0000,0,0,0,0,38.0500,-102.1200,38.0500,-102.1200,0,0,0,0,0,99,0,0,0,EG
700507,2021,05,08,2021-05-08,15:46:00,3,CO,08,0,56.0000,0,0,0,0,40.2100,-106.3300,40.2100,-106.3300,0,0,0,0,0,49,0,0,0,MG
700508,2021,05,08,2021-05-08,16:47:00,3,CO,08,0,50.0000,0,0,0,0,39.2700,-103.6700,39.2700,-103.6700,0,0,0,0,0,73,0,0,0,MG
700509,2021,05,08,2021-05-08,17:11:00,3,CO,08,0,53.0000,0,0,0,0,39.1400,-103.4700,39.1400,-103.4700,0,0,0,0,0,73,0,0,0,MG
700515,2021,05,08,2021-05-08,19:20:00,3,CO,08,0,61.0000,0,0,0,0,37.7500,-102.6000,37.7500,-102.6000,0,0,0,0,0,99,0,0,0,MG
700516,2021,05,08,2021-05-08,19:39:00,3,CO,08,0,51.0000,0,0,0,0,37.2800,-102.6100,37.2800,-102.6100,0,0,0,0,0,9,0,0,0,MG
700517,2021,05,08,2021-05-08,19:56:00,3,CO,08,0,52.0000,0,0,0,0,37.2800,-102.6100,37.2800,-102.6100,0,0,0,0,0,9,0,0,0,MG
700518,2021,05,08,2021-05-08,19:59:00,3,CO,08,0,56.0000,0,0,0,0,37.0600,-102.6300,37.0600,-102.6300,0,0,0,0,0,9,0,0,0,MG
700519,2021,05,08,2021-05-08,20:15:00,3,CO,08,0,52.0000,0,0,0,0,37.2800,-102.6100,37.2800,-102.6100,0,0,0,0,0,9,0,0,0,MG
700687,2021,05,14,2021-05-14,19:41:00,3,CO,08,0,52.0000,0,0,0,0,38.0700,-102.8500,38.0700,-102.8500,0,0,0,0,0,11,0,0,0,MG
700690,2021,05,14,2021-05-14,19:54:00,3,CO,08,0,50.0000,0,0,0,0,38.0300,-102.8800,38.0300,-102.8800,0,0,0,0,0,11,0,0,0,EG
700809,2021,05,21,2021-05-21,18:32:00,3,CO,08,0,58.0000,0,0,0,0,38.0700,-102.6800,38.0700,-102.6800,0,0,0,0,0,99,0,0,0,MG
700810,2021,05,21,2021-05-21,18:45:00,3,CO,08,0,70.0000,0,0,0,0,40.3000,-103.5800,40.3000,-103.5800,0,0,0,0,0,87,0,0,0,EG
700812,2021,05,21,2021-05-21,19:45:00,3,CO,08,0,55.0000,0,0,0,0,40.7900,-103.2700,40.7900,-103.2700,0,0,0,0,0,75,0,0,0,MG
700822,2021,05,23,2021-05-23,15:19:00,3,CO,08,0,56.0000,0,0,0,0,39.2700,-103.6700,39.2700,-103.6700,0,0,0,0,0,73,0,0,0,MG
700828,2021,05,23,2021-05-23,16:14:00,3,CO,08,0,61.0000,0,0,0,0,40.7800,-103.1700,40.7800,-103.1700,0,0,0,0,0,75,0,0,0,EG
700830,2021,05,23,2021-05-23,16:40:00,3,CO,08,0,53.0000,0,0,0,0,40.6200,-103.1700,40.6200,-103.1700,0,0,0,0,0,75,0,0,0,MG
700834,2021,05,23,2021-05-23,17:21:00,3,CO,08,0,50.0000,0,0,0,0,40.1500,-103.1400,40.1500,-103.1400,0,0,0,0,0,121,0,0,0,MG
700836,2021,05,23,2021-05-23,17:47:00,3,CO,08,0,53.0000,0,0,0,0,40.1100,-102.7100,40.1100,-102.7100,0,0,0,0,0,125,0,0,0,MG
700841,2021,05,23,2021-05-23,18:45:00,3,CO,08,0,52.0000,0,0,0,0,39.3165,-102.6242,39.3165,-102.6242,0,0,0,0,0,63,0,0,0,EG
700843,2021,05,23,2021-05-23,19:05:00,3,CO,08,0,61.0000,0,0,0,0,38.7602,-102.7881,38.7602,-102.7881,0,0,0,0,0,17,0,0,0,EG
702826,2021,06,13,2021-06-13,20:15:00,3,CO,08,0,50.0000,0,0,0,0,40.3300,-103.8000,40.3300,-103.8000,0,0,0,0,0,87,0,0,0,MG
702836,2021,06,13,2021-06-13,21:12:00,3,CO,08,0,51.0000,0,0,0,0,40.6200,-103.1700,40.6200,-103.1700,0,0,0,0,0,75,0,0,0,MG
703070,2021,06,16,2021-06-16,16:13:00,3,CO,08,0,50.0000,0,0,0,0,38.2800,-104.5000,38.2800,-104.5000,0,0,0,0,0,101,0,0,0,MG
703090,2021,06,17,2021-06-17,21:15:00,3,CO,08,0,51.0000,0,0,0,0,40.0076,-102.6264,40.0076,-102.6264,0,0,0,0,0,125,0,0,0,MG
703264,2021,06,19,2021-06-19,15:53:00,3,CO,08,0,71.0000,0,0,0,0,39.2700,-103.6700,39.2700,-103.6700,0,0,0,0,0,73,0,0,0,MG
703267,2021,06,19,2021-06-19,16:18:00,3,CO,08,0,61.0000,0,0,0,0,40.6700,-103.2300,40.6700,-103.2300,0,0,0,0,0,75,0,0,0,EG
703268,2021,06,19,2021-06-19,16:21:00,3,CO,08,0,54.0000,0,0,0,0,39.1400,-103.4700,39.1400,-103.4700,0,0,0,0,0,73,0,0,0,MG
703270,2021,06,19,2021-06-19,16:35:00,3,CO,08,0,50.0000,0,0,0,0,40.1600,-103.2100,40.1600,-103.2100,0,0,0,0,0,121,0,0,0,EG
703271,2021,06,19,2021-06-19,16:56:00,3,CO,08,0,52.0000,0,0,0,0,39.6200,-102.8600,39.6200,-102.8600,0,0,0,0,0,121,0,0,0,MG
703272,2021,06,19,2021-06-19,17:00:00,3,CO,08,0,87.0000,0,0,1000000,0,40.2633,-102.7753,40.2632,-102.7187,0,0,0,0,0,125,0,0,0,EG
703273,2021,06,19,2021-06-19,17:04:00,3,CO,08,0,52.0000,0,0,0,0,40.2032,-102.5867,40.2032,-102.5867,0,0,0,0,0,125,0,0,0,MG
703275,2021,06,19,2021-06-19,17:11:00,3,CO,08,0,65.0000,0,0,0,0,40.1762,-102.5665,40.1762,-102.5665,0,0,0,0,0,125,0,0,0,MG
703278,2021,06,19,2021-06-19,17:35:00,3,CO,08,0,61.0000,0,0,5500,0,40.0800,-102.2400,40.0800,-102.2400,0,0,0,0,0,125,0,0,0,EG
703279,2021,06,19,2021-06-19,17:35:00,3,CO,08,0,61.0000,0,0,300,0,40.0705,-102.2302,40.0705,-102.2302,0,0,0,0,0,125,0,0,0,EG
703280,2021,06,19,2021-06-19,17:35:00,3,CO,08,0,51.0000,0,0,0,0,40.0992,-102.2456,40.0992,-102.2456,0,0,0,0,0,125,0,0,0,MG
703282,2021,06,19,2021-06-19,17:44:00,3,CO,08,0,53.0000,0,0,0,0,40.0167,-102.1799,40.0167,-102.1799,0,0,0,0,0,125,0,0,0,MG
703284,2021,06,19,2021-06-19,17:55:00,3,CO,08,0,52.0000,0,0,0,0,38.8136,-102.4637,38.8136,-102.4637,0,0,0,0,0,17,0,0,0,MG
703286,2021,06,19,2021-06-19,18:12:00,3,CO,08,0,57.0000,0,0,0,0,38.0500,-103.5100,38.0500,-103.5100,0,0,0,0,0,89,0,0,0,MG
703298,2021,06,19,2021-06-19,19:00:00,3,CO,08,0,61.0000,0,0,0,0,37.7500,-102.6000,37.7500,-102.6000,0,0,0,0,0,99,0,0,0,MG
703307,2021,06,19,2021-06-19,19:17:00,3,CO,08,0,52.0000,0,0,0,0,38.0900,-102.4100,38.0900,-102.4100,0,0,0,0,0,99,0,0,0,MG
704172,2021,06,24,2021-06-24,14:50:00,3,CO,08,0,52.0000,0,0,0,0,38.8800,-104.7300,38.8800,-104.7300,0,0,0,0,0,41,0,0,0,MG
704198,2021,06,24,2021-06-24,19:00:00,3,CO,08,0,52.0000,0,0,0,0,38.7700,-102.7900,38.7700,-102.7900,0,0,0,0,0,17,0,0,0,EG
704199,2021,06,24,2021-06-24,19:00:00,3,CO,08,0,70.0000,0,0,0,0,39.1182,-102.2697,39.1182,-102.2697,0,0,0,0,0,63,0,0,0,EG
704209,2021,06,24,2021-06-24,19:50:00,3,CO,08,0,50.0000,0,0,0,0,38.5000,-102.3000,38.5000,-102.3000,0,0,0,0,0,61,0,0,0,EG
704215,2021,06,24,2021-06-24,19:58:00,3,CO,08,0,52.0000,0,0,0,0,38.5800,-102.4400,38.5800,-102.4400,0,0,0,0,0,61,0,0,0,MG
704265,2021,06,25,2021-06-25,16:15:00,3,CO,08,0,56.0000,0,0,0,0,38.9026,-103.0194,38.9026,-103.0194,0,0,0,0,0,17,0,0,0,EG
704907,2021,07,01,2021-07-01,14:55:00,3,CO,08,0,50.0000,0,0,0,0,39.7600,-104.4200,39.7600,-104.4200,0,0,0,0,0,1,0,0,0,MG
704923,2021,07,01,2021-07-01,16:32:00,3,CO,08,0,53.0000,0,0,0,0,38.2900,-104.5000,38.2900,-104.5000,0,0,0,0,0,101,0,0,0,MG
704924,2021,07,01,2021-07-01,16:33:00,3,CO,08,0,58.0000,0,0,0,0,38.2900,-104.5000,38.2900,-104.5000,0,0,0,0,0,101,0,0,0,MG
704925,2021,07,01,2021-07-01,16:45:00,3,CO,08,0,100.0000,0,0,0,0,38.2700,-104.3400,38.2700,-104.3400,0,0,0,0,0,101,0,0,0,EG
704927,2021,07,01,2021-07-01,17:12:00,3,CO,08,0,103.0000,0,0,0,0,38.2600,-104.3500,38.2600,-104.3500,0,0,0,0,0,101,0,0,0,EG
705001,2021,07,03,2021-07-03,17:39:00,3,CO,08,0,52.0000,0,0,0,0,39.9500,-103.0300,39.9500,-103.0300,0,0,0,0,0,121,0,0,0,MG
705005,2021,07,03,2021-07-03,18:01:00,3,CO,08,0,52.0000,0,0,0,0,39.9500,-103.0600,39.9500,-103.0600,0,0,0,0,0,121,0,0,0,MG
705012,2021,07,04,2021-07-04,11:45:00,3,CO,08,0,52.0000,0,0,0,0,40.2300,-105.8400,40.2300,-105.8400,0,0,0,0,0,49,0,0,0,EG
705034,2021,07,04,2021-07-04,20:09:00,3,CO,08,0,56.0000,0,0,0,0,38.0800,-102.4100,38.0800,-102.4100,0,0,0,0,0,99,0,0,0,MG
705035,2021,07,04,2021-07-04,20:25:00,3,CO,08,0,62.0000,0,0,0,0,39.2481,-102.2837,39.2481,-102.2837,0,0,0,0,0,63,0,0,0,MG
705057,2021,07,05,2021-07-05,17:44:00,3,CO,08,0,59.0000,0,0,0,0,39.7100,-104.7600,39.7100,-104.7600,0,0,0,0,0,5,0,0,0,MG
705309,2021,07,06,2021-07-06,17:50:00,3,CO,08,0,52.0000,0,0,0,0,37.8600,-104.8300,37.8600,-104.8300,0,0,0,0,0,55,0,0,0,MG
705786,2021,07,09,2021-07-09,16:45:00,3,CO,08,0,61.0000,0,0,0,0,40.7100,-103.1200,40.7100,-103.1200,0,0,0,0,0,75,0,0,0,MG
705787,2021,07,09,2021-07-09,16:50:00,3,CO,08,0,60.0000,0,0,0,0,40.6400,-103.2100,40.6400,-103.2100,0,0,0,0,0,75,0,0,0,EG
705789,2021,07,09,2021-07-09,16:52:00,3,CO,08,0,57.0000,0,0,0,0,40.6200,-103.1700,40.6200,-103.1700,0,0,0,0,0,75,0,0,0,MG
705790,2021,07,09,2021-07-09,17:00:00,3,CO,08,0,70.0000,0,0,0,0,40.5400,-103.0100,40.5400,-103.0100,0,0,0,0,0,75,0,0,0,EG
705795,2021,07,09,2021-07-09,17:53:00,3,CO,08,0,50.0000,0,0,0,0,38.2800,-104.5000,38.2800,-104.5000,0,0,0,0,0,101,0,0,0,MG
705805,2021,07,09,2021-07-09,19:25:00,3,CO,08,0,70.0000,0,0,0,0,39.6400,-103.5800,39.6400,-103.5800,0,0,0,0,0,121,0,0,0,EG
705826,2021,07,09,2021-07-09,20:30:00,3,CO,08,0,62.0000,0,0,0,0,38.9430,-103.0777,38.9430,-103.0777,0,0,0,0,0,17,0,0,0,MG
705832,2021,07,09,2021-07-09,21:00:00,3,CO,08,0,44.0000,0,0,0,0,38.7685,-102.7957,38.7685,-102.7957,0,0,0,0,0,17,0,0,0,MG
705841,2021,07,09,2021-07-09,21:20:00,3,CO,08,0,52.0000,0,0,0,0,38.5800,-102.4300,38.5800,-102.4300,0,0,0,0,0,61,0,0,0,EG
705852,2021,07,09,2021-07-09,21:41:00,3,CO,08,0,74.0000,0,0,0,0,38.5900,-102.4300,38.5900,-102.4300,0,0,0,0,0,61,0,0,0,EG
705866,2021,07,09,2021-07-09,21:57:00,3,CO,08,0,51.0000,0,0,0,0,38.0700,-102.6900,38.0700,-102.6900,0,0,0,0,0,99,0,0,0,MG
705869,2021,07,09,2021-07-09,21:59:00,3,CO,08,0,75.0000,0,0,0,0,38.0800,-102.4100,38.0800,-102.4100,0,0,0,0,0,99,0,0,0,MG
705870,2021,07,09,2021-07-09,21:59:00,3,CO,08,0,54.0000,0,0,0,0,38.1200,-102.3200,38.1200,-102.3200,0,0,0,0,0,99,0,0,0,MG
705877,2021,07,09,2021-07-09,22:05:00,3,CO,08,0,82.0000,0,0,0,0,38.4700,-102.0800,38.4700,-102.0800,0,0,0,0,0,61,0,0,0,EG
705884,2021,07,09,2021-07-09,22:10:00,3,CO,08,0,74.0000,0,0,0,0,38.4700,-102.2200,38.4700,-102.2200,0,0,0,0,0,61,0,0,0,EG
705911,2021,07,09,2021-07-09,22:42:00,3,CO,08,0,61.0000,0,0,0,0,38.0600,-102.1200,38.0600,-102.1200,0,0,0,0,0,99,0,0,0,EG
706412,2021,07,13,2021-07-13,15:08:00,3,CO,08,0,55.0000,0,0,0,0,39.4200,-108.0800,39.4200,-108.0800,0,0,0,0,0,45,0,0,0,MG
706416,2021,07,13,2021-07-13,15:17:00,3,CO,08,0,52.0000,0,0,0,0,39.5300,-107.7300,39.5300,-107.7300,0,0,0,0,0,45,0,0,0,MG
706430,2021,07,13,2021-07-13,16:00:00,3,CO,08,0,48.0000,0,0,5000,0,39.6200,-106.0500,39.6200,-106.0500,0,0,0,0,0,117,0,0,0,MG
706482,2021,07,13,2021-07-13,17:52:00,3,CO,08,0,55.0000,0,0,0,0,38.8500,-107.7400,38.8500,-107.7400,0,0,0,0,0,29,0,0,0,MG
706644,2021,07,15,2021-07-15,16:00:00,3,CO,08,0,52.0000,0,0,0,0,38.6600,-103.5400,38.6600,-103.5400,0,0,0,0,0,73,0,0,0,EG
707012,2021,07,18,2021-07-18,15:29:00,3,CO,08,0,50.0000,0,0,0,0,38.0500,-102.1200,38.0500,-102.1200,0,0,0,0,0,99,0,0,0,EG
707319,2021,07,23,2021-07-23,15:45:00,3,CO,08,0,61.0000,0,0,0,0,38.3600,-105.1100,38.3600,-105.1100,0,0,0,0,0,43,0,0,0,EG
